id|iso_country|slug_place|latitude|longitude|nearest_iata_code|kdtree_dist_ns_cities_id
es:mogarraz|es|Mogarraz|40.493329360509534|-6.053555706159415|SLM|0.6121367288370199|
es:ciudad rodrigo|es|Ciudad Rodrigo|40.599401|-6.530716|SLM|0.9372685264410612|
es:solares|es|Solares|43.383775334269586|-3.7380991190769635|SDR|0.06198747352187752|
mx:sombrerete|mx|Sombrerete|23.635496513633683|-103.62944644417944|DGO|1.113217777865592|
es:san martín de la vega|es|San Martín de la Vega|40.211782717935336|-3.5776571117060314|MAD|0.21588724763764905|
co:san agustin huila|co|San Agustin, Huila|1.881773862550034|-76.27150776719725|CO_0316|0.08115702224913397|
es:suances|es|Suances|43.42544490307927|-4.041864052078807|S38|0.07586345184756994|
es:socuéllamos|es|Socuéllamos|39.283487667081914|-2.78994417259446|ABC|0.9625448225811619|
mx:sonora|mx|Sonora|29.522634531720527|-110.78342920467844|HMO|0.45681448504628924|
es:sopelana|es|Sopelana|43.380323359702686|-2.9845471034274738|BIO|0.14127832309495747|
es:sorbas|es|Sorbas|37.098729865444696|-2.126523707046829|LEI|0.4051573188864494|
mx:san sebastian del oeste|mx|San Sebastian del Oeste |20.761237082318274|-104.85251191127722|PVR|0.4014049680936915|
es:san sebastián de los reyes|es|San Sebastián de los Reyes|40.55847424518214|-3.6171834740067936|BJ1|0.0887653894226566|
mx:santa clara del cobre|mx|Santa Clara del Cobre|19.3987649|-101.659167|PT4|0.12746530092934621|
es:santiago del teide|es|Santiago del Teide|28.300556214645155|-16.815253964155005|TCI|0.1863406731054848|
es:san esteban|es|San Esteban|41.49|1.87|MNI|0.1222594341758505|
es:santa fe|es|Santa Fe|37.18954982575052|-3.7179455844247684|GRX|0.13519327780042942|
es:santomera|es|Santomera|38.06187090776936|-1.049246850102321|MJV|0.11499529015301752|
es:santoña|es|Santoña|43.44414076337651|-3.4568704689798437|SDR|0.3489814061253943|
es:sagunto|es|Sagunto|39.679762318887924|-0.2780416878581775|VLC|0.22979597637705482|
es:santiponce|es|Santiponce|37.44044556474567|-6.039426821051052|SVQ|0.07522379858841625|
es:sueca|es|Sueca|39.207189253715285|-0.30832143204705176|VLC|0.29254703993233877|
ec:sullivan bay|ec|Sullivan Bay|-0.2900335|-90.5710356|S20|0.3286872776509814|
es:san vicente del raspeig|es|San Vicente del Raspeig|38.397540318953276|-0.5245888819527806|YJE|0.05671496085339879|
es:salvatierra|es|Salvatierra|42.84914390343721|-2.3892369826229185|VIT|0.2807643225696743|
mx:tabasco|mx|Tabasco|18.04258944880722|-92.65012426068883|VSA|0.25347928168986716|
co:national natural park of tayrona|co|National Natural Park of Tayrona|11.327084106375324|-74.04949992412733|SMR|0.17189046962246277|
es:tabernas|es|Tabernas|37.05232677040749|-2.390537428748189|LEI|0.22550649947924759|
es:la caleta|es|La Caleta|28.100999855444798|-16.755454169311975|TCI|0.22863130482251218|
es:tabernes de valldigna|es|Tabernes de Valldigna|39.081219763689745|-0.23451482796286882|VLC|0.4363757800324437|
es:tejeda|es|Tejeda|27.995290145970202|-15.615379507152653|LPA|0.1012503842004717|
co:tenjo|co|Tenjo|4.87246309709947|-74.14489987406962|CO_0488|0.1984210409486239|
es:tafalla|es|Tafalla|42.52807902947447|-1.674883853664113|PNA|0.2929796225093907|
es:trigueros|es|Trigueros|37.3830733255039|-6.8344240476795335|SVQ|0.8499864596143171|
mx:tlalpujahua|mx|Tlalpujahua|19.8086999|-100.1841271|TM1|0.587026956991261|
es:talavera la real|es|Talavera la Real |38.87695525700664|-6.7698128514564075|BJZ|0.20021678425223133|
es:tolosa|es|Tolosa|43.139083313145306|-2.072537096776415|EAS|0.20356535857500502|
mx:tlatlauquitepec|mx|Tlatlauquitepec|19.848528448884878|-97.49711850458074|IZT|0.23064404845875627|
es:tomelloso|es|Tomelloso|39.16140130146405|-3.0181173256987677|OC1|0.9314908605281575|
co:tumaco|co|Tumaco|1.803919387846591|-78.77843435276836|TCO|0.032145978431412404|
es:yuncos (toledo)|es|Yuncos (Toledo)|40.0883936|-3.87316629999998|XTJ|0.2638504295176692|
mx:bahía tortugas|mx|Bahía Tortugas|27.694174779920345|-114.89750984229703|BHL|1.8319153297155037|
es:torrijos|es|Torrijos|39.98117166128367|-4.280997412297523|XTJ|0.2879032656769286|
mx:tapijulapa|mx|Tapijulapa|17.46028738970172|-92.77880927865526|VSA|0.5531517808477561|
es:tarracón|es|Tarracón|40.00911080427983|-3.0082188449069633|OC1|0.4950908935220022|
es:torredembarra|es|Torredembarra|41.14633391182454|1.3990675961306636|REU|0.2918244278253974|
es:tárrega|es|Tárrega|41.648122969885605|1.1412125584316186|REU|0.49338295591831577|
es:torrepalma|es|Torrepalma|37.40754525630091|-5.810343936344026|SVQ|0.17509005818316173|
es:torrelavega|es|Torrelavega|43.34885836697012|-4.05243594449604|S38|0.06887180998606109|
es:totana|es|Totana|37.77091850718604|-1.4983728812089794|MJV|0.42357248523424895|
es:torrente|es|Torrente|39.425639587117416|-0.47405064074510506|VLC|0.09490603780767241|
ar:tupungato|ar|Tupungato|-33.37183168402408|-69.14807240985002|MDZ|0.5903703623888876|
es:tavernes|es|Tavernes|39.07100157661256|-0.2688228570768274|VLC|0.4342834758458725|
mx:ticul yucatán|mx|Ticul, Yucatán|20.4|-89.54|UX1|0.26885894160345175|
ar:tinogasta|ar|Tinogasta|-28.06|-67.58|02A|1.1095877117199882|
es:úbeda-29|es|Úbeda|38.01303045444121|-3.371305923100465|GRX|0.8745403422151009|
es:ulibarri gamboa|es|Ulibarri-Gamboa|42.93738165736562|-2.6082520106063782|VIT|0.1069970478009425|
es:ullíbarri gamboa|es|Ullíbarri-Gamboa|42.93771738599267|-2.6088504659541343|VIT|0.10692803804154122|
ec:papallacta|ec|Papallacta|-0.377933861973176|-78.14154901572593|BA3|0.24868176523579985|
ec:cojimíes|ec|Cojimíes|0.35873216590948687|-80.03908096273335|MU1|0.2519912847448683|
ar:uspallata|ar|Uspallata|-32.590953262905956|-69.34671799220882|MDZ|0.6053855799018126|
es:utebo|es|Utebo|41.71420700719935|-0.9945018105199495|ZAZ|0.12265059386503115|
es:utiel|es|Utiel|39.56849414465228|-1.2050807391483147|VLC|0.8093987081400688|
es:utrera|es|Utrera|37.18493562025684|-5.780687891809549|SVQ|0.28844863406515214|
co:ubaté|co|Ubaté|5.312139698858246|-73.81324839755624|CO_0505|0.0037515655595793842|
es:unzué|es|Unzué|42.65|-1.63|PNA|0.1711724276862386|
es:valsain|es|Valsain|40.87793661254133|-4.026002468342398|SL4|0.3094771632279072|
es:vall fosca|es|Vall Fosca|42.3497237|0.8599269|ALV|0.6735511873534931|
es:villanueva de arousa|es|Villanueva de Arousa|42.56250150912135|-8.826746762344783|VGO|0.3559033854497576|
es:viso del alcor|es|Viso del Alcor|37.3897899002328|-5.720850042186612|SVQ|0.263609780592932|
es:villafranca de los barros|es|Villafranca de los Barros|38.5606163503478|-6.33863221803486|QWX|0.35138421840279466|
es:vejer de la frontera|es|Vejer de la Frontera|36.25125751053261|-5.96633275699898|CDZ|0.3839512246769086|
es:villarejo de salvanés|es|Villarejo de Salvanés|40.16869876950605|-3.274364818949209|OC1|0.309110571664191|
es:vall d´uxó|es|Vall D´uxó|39.82122855274889|-0.23040891569661426|VLC|0.37657771516489486|
es:villafranca de ebro|es|Villafranca de Ebro|41.57467312979162|-0.6496680271515345|ZAZ|0.2518602679039024|
es:vilafranca del penedés|es|Vilafranca del Penedés|41.34579618660956|1.701135502218449|MNI|0.30030281492797706|
es:vergara|es|Vergara|43.11765333244256|-2.414759362496767|VIT|0.369846034723454|
es:alava (province)|es|Alava (Province)|42.828698562152454|-2.7287292269375314|VIT|0.06247298096819946|
es:vic|es|VIC|41.93205747123645|2.2547120350760395|CE5|0.5189159488823312|
es:villacastin|es|Villacastin|40.77863721496564|-4.414315196169667|SL4|0.32494524793456847|
es:villarrobledo|es|Villarrobledo|39.26160029904477|-2.6028837391392585|ABC|0.7780722468868985|
es:villanueva de la serena-30|es|Villanueva de la Serena |38.97394888881627|-5.799029128676523|QWX|0.542519368281685|
ar:villa mercedes|ar|Villa Mercedes|-33.67833508815163|-65.45859869134375|VME|0.14520935246994568|
es:villena|es|Villena|38.63634164956616|-0.8659663592363813|YJE|0.4646923711062722|
es:villaricos|es|Villaricos|37.24852824503495|-1.7715273446980007|LEI|0.7800648067471553|
es:velez rubio|es|Velez Rubio|37.64949191917317|-2.0757149157524566|LEI|0.8925207680266677|
es:villanueva del trabuco|es|Villanueva del Trabuco|37.027676940836585|-4.336070552776079|AGP|0.3185329974762497|
es:villaviciosa|es|Villaviciosa|43.48143472934663|-5.433766182296381|LEN|0.9116711163343612|
es:valverde del camino|es|Valverde del Camino|37.57470373351538|-6.754826897310039|SVQ|0.7924130352340479|
co:vélez (santander)|co|Vélez (Santander)|6.012766262452232|-73.67295115396712|VI1|0.39756635688406733|
mx:xicotepec|mx|Xicotepec|20.2813112|-97.9702712|ZP3|0.3459301558333414|
mx:yucatán|mx|Yucatán|21.368408671075088|-89.18423321037062|M20|0.43210888594329167|
es:zalla|es|Zalla|43.216233348280724|-3.1297213265592063|BIO|0.20255565914311044|
mx:zipolite|mx|Zipolite|15.663353616007242|-96.51978195393883|HUX|0.3917109982096435|
es:zumárraga|es|Zumárraga|43.08565599782011|-2.3144582190577694|EAS|0.40861601394796787|
es:zumaya|es|Zumaya|43.295667198576325|-2.256207496551042|EAS|0.2773126261410698|
es:zarauz|es|Zarauz|43.28368256408575|-2.1721411221306823|EAS|0.19561794629776355|
co:apulo|co|Apulo|4.520822846185112|-74.59407904850904|CO_0476|0.0017720263587615724|
cl:aysen|cl|Aysen|-45.40193215266426|-72.6933445808942|WPA|0.006958753331212244|
es:cuenca (province)|es|Cuenca (Province)|39.90989263667689|-2.2147002750006095|ABC|0.9727163226153352|
do:monte cristi|do|Monte Cristi|19.845687206268295|-71.64139052686377|CAP|0.5776210411282118|
co:nobsa|co|Nobsa|5.7687043|-72.9418205|SOX|0.048738312021858236|
es:test 2 mallorca|es|test 2 mallorca|39.6121516|2.3512148|CM5|0.25403284931213116|
es:aguilar de campoo|es|Aguilar de Campoo|42.80242130690118|-4.255059126255077|S38|0.6046349828710086|
es:aldeanueva de la vera|es|Aldeanueva de la Vera|40.12901338675576|-5.699654057920526|SLM|0.8419090188956079|
mx:árbol del tule|mx|Árbol del Tule|17.05|-96.64|OAX|0.04430914126904023|
mx:agua azul|mx|Agua Azul|17.256319|-92.115086|PQM|0.2857965467898446|
es:alaior|es|Alaior|39.933558884040394|4.140608241111295|MAH|0.034176982487806866|
es:alajero|es|Alajero|28.06326413012664|-17.239163120371444|GMZ|0.12901335818866522|
es:alaró|es|Alaró|39.70643495783753|2.79053206165878|PMI|0.196030355615859|
es:alicante (province)|es|Alicante (Province)|38.46180658850923|-0.4094474298423165|ALC|0.1331631371012315|
es:amadores beach|es|Amadores Beach|27.790519048615252|-15.723507699705948|LPA|0.2186851031120805|
gt:la antigua ciudad de guatemala|gt|La Antigua ciudad de Guatemala|14.594196315982087|-90.73588081983914|ATG|0.027617169000982187|
ec:archidona ecuador|ec|Archidona, Ecuador|-0.9054760190003476|-77.80650638800459|AA2|0.004197276817311039|
es:arzua|es|Arzua|42.928090173337495|-8.160584184851444|SCQ|0.3831898189467495|
mx:bahía asunción|mx|Bahía Asunción|27.140531039228946|-114.29556926599666|BHL|1.9498335090672085|
bo:atocha|bo|Atocha|-20.933312668417585|-66.22064117627362|UYU|0.771584770545514|
ar:bahía bustamante|ar|Bahía Bustamante|-45.12618559927875|-66.53721957416973|CRD|1.216637173146635|
es:baena|es|Baena|37.61874414258796|-4.325558575586285|ODB|0.5155412716427216|
es:bagà|es|Bagà|42.25279126085178|1.8616736966762915|ALV|0.4245668870607191|
mx:los barriles|mx|Los Barriles|23.682107404353587|-109.69998782904815|SJD|0.6184560562757215|
es:sabadell|es|Sabadell|41.54841|2.103621|BCN|0.1833739374638596|
ar:belén de escobar|ar|Belén de Escobar|-34.33951055719035|-58.77881386848974|BUE|0.46321022584992716|
es:benamejí|es|Benamejí|37.26897683919054|-4.542303311969378|AGP|0.5620450592389976|
mx:bernal|mx|Bernal|20.739121914642922|-99.93969402476412|TQ1|0.21979253815435956|
gt:biotopo del quetzal|gt|Biotopo del Quetzal|15.198643062710971|-90.21707527116268|GUA|0.6554458992399393|
ec:baltra island|ec|Baltra Island|-0.44674420676671295|-90.27113914489746|S20|0.11709372233278052|
mx:buenavista|mx|Buenavista|23.662238637045917|-109.69882041397382|SJD|0.5985933661297762|
es:mombuey|es|Mombuey|42.02345144364082|-6.330546434579475|OVD|0.16139849849675228|
es:bunyola|es|Bunyola|39.69615965839287|2.699573024979884|PMI|0.13586330616855247|
es:bierzo|es|Bierzo|42.59047255355759|-6.186007213831658|LEN|0.6160962277685674|
co:bojacá|co|Bojacá|4.7357071|-74.3421054|CO_0514|0.04860509916665817|
gt:cuevas de la candelaria|gt|Cuevas de la Candelaria|15.879134970093213|-90.09251384220663|PKJ|0.6430713416755521|
mx:cadereyta de montes|mx|Cadereyta de Montes|20.69804767696118|-99.81490461600495|TQ1|0.19002326605540806|
mx:capulalpam de méndez|mx|Capulalpam de Méndez|17.30282510053722|-96.44980797203168|OAX|0.3112805176392017|
mx:casas grandes|mx|Casas Grandes|30.416992965578032|-107.90990533596693|CUS|1.4331897796402027|
cl:caldera|cl|Caldera|-27.053731377176565|-70.81625625081288|CPO|0.566233596463955|
es:calatorao|es|Calatorao|41.5220824117541|-1.3440018827030258|ZAZ|0.4716785122098945|
es:calviá|es|Calviá|39.5652932707562|2.504557796435904|CM5|0.09435396260424377|
mx:candela|mx|Candela|26.866764029079434|-100.72462122418798|LOV|0.6961725875189658|
ar:cañuelas buenos aires|ar|Cañuelas, Buenos Aires|-35.02421818251295|-58.733979923016015|BUE|0.5395043688932394|
uy:cabo polonio|uy|Cabo Polonio|-34.386361365740115|-53.82085201647425|PDP|1.271066176129717|
mx:puerto san carlos|mx|Puerto San Carlos|24.789770772187552|-112.1092408344665|CUA|0.5142295147147604|
es:burriana|es|Burriana|39.88833887216376|-0.0842107029035617|VLC|0.5122549423470649|
es:casariche|es|Casariche|37.29487661633202|-4.7596363185720065|ODB|0.5852151570215963|
es:castro del río|es|Castro del Río|37.69094233562994|-4.4827071766516156|ODB|0.3439185467586017|
gt:cobán|gt|Cobán|15.47331849949633|-90.38100765180243|PKJ|0.5793900926009712|
es:castellar de la frontera|es|Castellar de la Frontera|36.31759676097293|-5.452945063646695|GIB|0.1997489019422747|
mx:ciudad tula|mx|Ciudad Tula|22.997061343683228|-99.71238480124863|MMC|0.8066894627598388|
mx:chiapa de corzo|mx|Chiapa de Corzo|16.70987221783784|-93.01588023883556|TGZ|0.13999410429036147|
bo:cobija|bo|Cobija|-11.03|-68.77|CIJ|0.03684806643502109|
ec:el coca|ec|El Coca|-0.45270921318372237|-76.99145807895673|LJ1|0.20508629512091808|
es:cómpeta|es|Cómpeta|36.832888297150745|-3.9744168826312603|AGP|0.45956276119798795|
pa:isla contadora|pa|Isla Contadora|8.626385529078846|-79.0368025561917|PTY|0.6024220696360901|
ar:comodoro rivadavia|ar|Comodoro Rivadavia|-45.86678607978206|-67.50010392791276|CRD|0.0032156001272424083|
bo:coroico|bo|Coroico|-16.19|-67.73|LPB|0.520830106656673|
mx:cosalá|mx|Cosalá|24.41382146489137|-106.68937305379029|CUL|0.8063312916637339|
ec:cosanga|ec|Cosanga|-0.5792293208788095|-77.86748749196323|BA3|0.12264833523631671|
es:covadonga|es|Covadonga|43.312331|-5.059381|LEN|0.8927712230588546|
za:saldanha|za|Saldanha|-33.000169846501656|17.952262312173847|SDB|0.12595379015033642|
mx:creel|mx|Creel|27.75247888592591|-107.63497734683791|CR1|0.0019913723756135124|
mx:san cristóbal de las casas-31|mx|San Cristóbal de las Casas|16.73315278979473|-92.63913931368702|SZT|0.017797983405394527|
es:cuacos de yuste|es|Cuacos de Yuste|40.10474628483294|-5.723617663002102|SLM|0.8673126358864686|
mx:cuitzeo|mx|Cuitzeo|19.970482898247553|-101.1387476827202|MLM|0.24245432219436622|
es:curiel de duero|es|Curiel de Duero|41.64067058015462|-4.099182272933746|VLL|0.6508845918735032|
mx:costa maya|mx|Costa Maya|18.7141704|-87.7087654|M09|0.0530379205588797|
uy:dolores|uy|Dolores|-33.528981979588|-58.2168231771069|GHU|0.6369747357371544|
gt:dulce river|gt|Dulce River|15.774617596981471|-89.0181949391576|LCF|0.1503532126433638|
za:eastern cape|za|Eastern Cape|-32.939634592324595|27.66791216021855|ELS|0.20435643608858356|
mx:el rosario|mx|El Rosario|22.75060654949999|-105.37570337092089|MZT|1.1453905606688939|
es:el rocío|es|El Rocío|37.134024212241684|-6.481326470628549|SVQ|0.5585133509135022|
es:el toboso|es|El Toboso|39.518147286500664|-2.9981055923267093|OC1|0.6679696274045256|
es:empuriabrava|es|Empuriabrava|42.248504396864035|3.119328542315003|GRO|0.4014506117859074|
mx:el oro de hidalgo|mx|El Oro de Hidalgo|19.801449878299223|-100.13011205023649|TM1|0.5330064056629278|
es:el pont de suert|es|El Pont de Suert|42.406588425792364|0.7415865744951873|ALV|0.7805232470743915|
es:espardell|es|Espardell|38.81245757883889|1.4812949387692242|IBZ|0.11032490509816613|
mx:el divisadero|mx|El Divisadero|27.53446407583411|-107.82339797813589|CC1|0.032897360964384545|
ar:federación entre ríos|ar|Federación, Entre Ríos|-30.991617218106576|-57.93514917789774|AR_6276|0.24105044028849806|
ar:fioletovo|ar|Fioletovo|40.72555983755228|44.718223004460896|EVN|0.5815481121064323|
ar:formosa|ar|Formosa|-26.18020926621226|-58.18174082999228|FMA|0.007484588626597832|
uy:fray bentos|uy|Fray Bentos|-33.135661208132284|-58.29877115005124|GHU|0.3119544171774966|
ar:fiambalá|ar|Fiambalá|-27.6850456|-67.658982|02A|1.4901593999849005|
es:gata|es|Gata|40.221165516492135|-6.643242666474663|QUQ|0.787042912166246|
za:gauteng|za|Gauteng|-26.2888542293512|27.986546890194347|JNB|0.12654841202658323|
za:gariep dam|za|Gariep Dam|-30.59276855527156|25.492290612569633|BFN|1.6471535525937107|
es:guijo de santa bárbara|es|Guijo de Santa Bárbara|40.15529354487879|-5.6550700943321885|SLM|0.8152431755393694|
za:george|za|George|-33.99523594335035|22.45798401832781|GRJ|0.04593511858540032|
es:grazalema|es|Grazalema|36.757574304962404|-5.3657533971839655|QRL|0.5392864694264673|
za:great karoo|za|Great Karoo|-31.244780719362907|21.132104841346518|OUH|2.5636675399438382|
pa:guabito|pa|Guabito|9.49460982|-82.611396|CHX|0.10730522624938571|
co:garzón|co|Garzón|2.1976509775917066|-75.62735775308695|PTX|0.5457486287626481|
cl:hanga roa|cl|Hanga Roa|-27.150276845490335|-109.4282026669354|IPC|0.08701573567933645|
es:hermigua|es|Hermigua|28.162942300043|-17.198364993092014|GMZ|0.11102151514535345|
do:higüey|do|Higüey|18.617013732678913|-68.71317838178328|UVA|0.23550327898333268|
mx:huamantla|mx|Huamantla|19.313608052472418|-97.92219855847078|HT2|0.0031311693734598664|
ar:iberá national park portal laguna ibera|ar|Iberá National Park, Portal Laguna Ibera|-28.556957933977365|-57.20833782493329|URG|1.2184024873159058|
ar:iberá national park portal cambyreta|ar|Iberá National Park, Portal Cambyreta|-27.867303710209086|-56.87361671426225|VDR|1.0679122986639995|
ec:isabela island|ec|Isabela Island|-0.774461484363755|-91.15611201523788|S20|0.8414127659189726|
cr:isla jesusita|cr|Isla Jesusita|9.844563109475246|-84.89245254369837|JAP|0.1387380631279572|
ar:ischigualasto provincial park|ar|Ischigualasto Provincial Park|-30.16051100989414|-67.8368991358871|02A|1.0493623545507453|
za:isimangaliso wetland park|za|iSimangaliso Wetland Park|-27.611359060312978|32.51715890509624|HLW|0.48241490863859127|
es:jaraíz de la vera|es|Jaraíz de la Vera|40.06034760481242|-5.755480705939817|QUQ|0.8462734533042102|
es:jarandilla de la vera|es|Jarandilla de la Vera|40.128966295023105|-5.657931657475132|SLM|0.8415202461987702|
es:jerte|es|Jerte|40.223068762190366|-5.748113380994965|SLM|0.7514024749071179|
mx:juchitán de zaragoza|mx|Juchitán de Zaragoza|16.441767431655535|-95.02099350860021|SCX|0.32784984669130185|
za:kirkwood|za|Kirkwood|-33.39722013649957|25.447495163193764|PLZ|0.5927347613231969|
